STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LI,Liechtenstein,2022,,773,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LI,Liechtenstein,2023,,774,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LI,Liechtenstein,2024,,767,,p,provisional,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,1990,,133,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,1991,,143,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,1992,,153,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,1993,,163,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,1994,,179,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,1995,,199,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,1996,,219,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,1997,,248,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,1998,,277,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,1999,,310,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2000,,336,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2001,,328,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2002,,344,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2003,,370,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2004,,392,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2005,,442,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2006,,490,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2007,,494,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2008,,525,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2009,,540,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2010,,554,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2011,,570,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2012,,590,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2013,,614,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2014,,412,,b,break in time series,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2015,,430,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2016,,454,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2017,,480,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2018,,509,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2019,,533,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2020,,557,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2021,,574,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2022,,578,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2023,,589,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LT,Lithuania,2024,,598,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,1990,,499,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,1991,,516,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,1992,,529,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,1993,,545,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,1994,,565,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,1998,,592,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,1999,,607,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2000,,622,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2001,,633,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2002,,640,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2003,,644,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2004,,648,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2005,,654,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2006,,662,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2007,,666,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2008,,665,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2009,,660,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2010,,659,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2011,,658,,b,break in time series,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2012,,663,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2013,,661,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2014,,662,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2015,,661,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2016,,662,,b,break in time series,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2017,,670,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2018,,676,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2019,,681,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2020,,682,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2021,,682,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2022,,673,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2023,,675,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LU,Luxembourg,2024,,670,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,1990,,125,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,1991,,124,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,1992,,135,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,1993,,145,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,1994,,101,,b,break in time series,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,1995,,134,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,1996,,155,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,1997,,178,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,1998,,201,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,1999,,221,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2000,,237,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2001,,253,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2002,,269,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2003,,285,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2004,,305,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2005,,333,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2006,,372,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2007,,413,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2008,,431,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2009,,426,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2010,,307,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2011,,299,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2012,,305,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2013,,317,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2014,,331,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2015,,345,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2016,,341,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2017,,356,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2018,,369,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2019,,381,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2020,,390,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2021,,404,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2022,,407,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2023,,417,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,LV,Latvia,2024,,424,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MD,Moldova,2009,,108,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MD,Moldova,2010,,114,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MD,Moldova,2011,,120,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MD,Moldova,2012,,128,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MD,Moldova,2013,,137,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MD,Moldova,2014,,144,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MD,Moldova,2015,,186,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MD,Moldova,2016,,194,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MD,Moldova,2017,,211,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MD,Moldova,2018,,226,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MD,Moldova,2019,,242,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MD,Moldova,2020,,256,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MD,Moldova,2021,,279,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MD,Moldova,2022,,297,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MD,Moldova,2023,,325,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MD,Moldova,2024,,354,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,ME,Montenegro,2011,,277,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,ME,Montenegro,2014,,280,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,ME,Montenegro,2015,,283,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,ME,Montenegro,2016,,297,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,ME,Montenegro,2017,,310,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,ME,Montenegro,2018,,332,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,ME,Montenegro,2019,,350,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,ME,Montenegro,2020,,338,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,ME,Montenegro,2021,,358,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,ME,Montenegro,2022,,369,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,ME,Montenegro,2023,,389,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,ME,Montenegro,2024,,417,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2000,,148,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2001,,152,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2002,,152,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2005,,124,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2006,,119,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2007,,122,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2008,,128,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2009,,137,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2010,,151,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2011,,152,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2012,,146,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2013,,168,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2014,,180,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2015,,185,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2016,,190,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2017,,194,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2018,,200,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2019,,205,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2020,,207,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2021,,260,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2022,,264,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2023,,303,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MK,North Macedonia,2024,,318,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,1990,,302,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,1991,,333,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,1992,,338,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,1993,,409,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,1994,,453,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,1995,,478,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,1996,,436,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,1997,,478,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,1998,,450,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,1999,,470,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2000,,483,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2001,,495,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2002,,508,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2005,,525,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2006,,537,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2007,,549,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2008,,558,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2009,,566,,,,,
